Source,Target,Type,Id,Label,Weight
S5012,V9002,Undirected,12111,,22
S5012,S5027,Undirected,12112,,18
S5012,B1740,Undirected,12113,,19
S5012,S5011,Undirected,12114,,18
S5012,S5026,Undirected,12115,,24
V9015,S5029,Undirected,12116,,27
V9015,N6001,Undirected,12117,,29
V9015,N6009,Undirected,12118,,33
V9015,B1793,Undirected,12119,,18
V9015,B1795,Undirected,12120,,28
V9015,S5022,Undirected,12121,,26
V9015,B1736,Undirected,12122,,37
V9015,M1205,Undirected,12123,,31
V9015,S5004,Undirected,12124,,20
V9015,G1017,Undirected,12125,,20
V9015,V9022,Undirected,12126,,24
V9015,B1778,Undirected,12127,,25
V9015,S5039,Undirected,12128,,24
V9015,S5042,Undirected,12129,,27
V9015,G1064,Undirected,12130,,24
V9015,B1788,Undirected,12131,,25
V9015,S5038,Undirected,12132,,27
V9015,B1787,Undirected,12133,,30
V9015,V9011,Undirected,12134,,22
V9015,V9012,Undirected,12135,,23
V9015,B1737,Undirected,12136,,24
V9015,S5014,Undirected,12137,,23
V9015,G1066,Undirected,12138,,28
V9015,V9007,Undirected,12139,,23
V9015,G1050,Undirected,12140,,25
V9015,S5047,Undirected,12141,,30
V9015,G1061,Undirected,12142,,23
V9015,B1732,Undirected,12143,,22
V9015,B1734,Undirected,12144,,24
V9015,S5032,Undirected,12145,,22
V9015,B1735,Undirected,12146,,29
V9015,V9026,Undirected,12147,,27
V9015,B1790,Undirected,12148,,26
V9015,B1742,Undirected,12149,,15
V9015,N6003,Undirected,12150,,22
V9015,S5008,Undirected,12151,,23
V9015,G1030,Undirected,12152,,28
V9015,V9016,Undirected,12153,,24
V9015,G1065,Undirected,12154,,18
V9015,B1738,Undirected,12155,,22
V9015,S5011,Undirected,12156,,25
V9015,G1021,Undirected,12157,,25
V9015,S5048,Undirected,12158,,21
V9015,S5049,Undirected,12159,,24
V9015,S5020,Undirected,12160,,28
V9015,G1039,Undirected,12161,,21
V9015,V9002,Undirected,12162,,33
V9015,G1063,Undirected,12163,,27
V9015,S5026,Undirected,12164,,21
V9015,V9014,Undirected,12165,,22
V9015,V9019,Undirected,12166,,21
V9015,S5023,Undirected,12167,,10
V9015,B1739,Undirected,12168,,24
V9015,S5015,Undirected,12169,,21
V9015,G1051,Undirected,12170,,26
V9015,S5040,Undirected,12171,,26
V9015,G1057,Undirected,12172,,25
V9015,S5027,Undirected,12173,,21
V9015,S5025,Undirected,12174,,23
V9015,G1027,Undirected,12175,,20
V9015,S5018,Undirected,12176,,20
V9015,G1052,Undirected,12177,,25
V9015,G1020,Undirected,12178,,15
V9015,B1740,Undirected,12179,,22
S5029,N6001,Undirected,12180,,41
S5029,N6009,Undirected,12181,,34
S5029,B1793,Undirected,12182,,24
S5029,B1795,Undirected,12183,,30
S5029,S5022,Undirected,12184,,19
S5029,B1736,Undirected,12185,,45
S5029,M1205,Undirected,12186,,41
S5029,S5004,Undirected,12187,,25
S5029,G1017,Undirected,12188,,36
S5029,V9022,Undirected,12189,,24
S5029,B1778,Undirected,12190,,24
S5029,S5039,Undirected,12191,,25
S5029,S5042,Undirected,12192,,28
S5029,G1064,Undirected,12193,,26
S5029,B1788,Undirected,12194,,33
S5029,S5038,Undirected,12195,,27
S5029,B1787,Undirected,12196,,32
S5029,V9011,Undirected,12197,,30
S5029,V9012,Undirected,12198,,24
S5029,B1737,Undirected,12199,,22
S5029,S5014,Undirected,12200,,37
S5029,G1066,Undirected,12201,,31
S5029,V9007,Undirected,12202,,21
S5029,G1050,Undirected,12203,,25
S5029,S5047,Undirected,12204,,34
S5029,G1061,Undirected,12205,,25
S5029,B1732,Undirected,12206,,24
S5029,B1734,Undirected,12207,,32
S5029,S5032,Undirected,12208,,22
S5029,B1735,Undirected,12209,,42
S5029,V9026,Undirected,12210,,22
S5029,B1790,Undirected,12211,,25
S5029,B1742,Undirected,12212,,20
S5029,S5023,Undirected,12213,,8
S5029,G1051,Undirected,12214,,24
S5029,G1030,Undirected,12215,,20
S5029,S5026,Undirected,12216,,28
S5029,S5011,Undirected,12217,,22
S5029,V9002,Undirected,12218,,26
S5029,S5040,Undirected,12219,,21
S5029,V9019,Undirected,12220,,23
S5029,V9014,Undirected,12221,,26
S5029,S5049,Undirected,12222,,24
S5029,G1057,Undirected,12223,,35
S5029,S5018,Undirected,12224,,19
S5029,B1740,Undirected,12225,,24
S5029,S5048,Undirected,12226,,21
S5029,G1063,Undirected,12227,,24
S5029,S5027,Undirected,12228,,16
S5029,S5020,Undirected,12229,,22
S5029,G1039,Undirected,12230,,20
S5029,N6003,Undirected,12231,,29
S5029,V9016,Undirected,12232,,29
S5029,S5015,Undirected,12233,,29
S5029,G1021,Undirected,12234,,23
S5029,G1027,Undirected,12235,,19
S5029,S5008,Undirected,12236,,27
S5029,S5025,Undirected,12237,,26
S5029,B1739,Undirected,12238,,20
S5029,B1738,Undirected,12239,,20
S5029,G1052,Undirected,12240,,30
S5029,G1020,Undirected,12241,,22
S5029,G1065,Undirected,12242,,21
N6001,N6009,Undirected,12243,,31
N6001,B1793,Undirected,12244,,26
N6001,B1795,Undirected,12245,,17
N6001,S5022,Undirected,12246,,21
N6001,B1736,Undirected,12247,,40
N6001,M1205,Undirected,12248,,42
N6001,S5004,Undirected,12249,,22
N6001,G1017,Undirected,12250,,25
N6001,V9022,Undirected,12251,,18
N6001,B1778,Undirected,12252,,25
N6001,S5039,Undirected,12253,,17
N6001,S5042,Undirected,12254,,17
N6001,G1064,Undirected,12255,,29
N6001,B1788,Undirected,12256,,23
N6001,S5038,Undirected,12257,,23
N6001,B1787,Undirected,12258,,21
N6001,V9011,Undirected,12259,,20
N6001,V9012,Undirected,12260,,18
N6001,B1737,Undirected,12261,,14
N6001,S5014,Undirected,12262,,25
N6001,G1066,Undirected,12263,,29
N6001,V9007,Undirected,12264,,31
N6001,G1050,Undirected,12265,,22
N6001,S5047,Undirected,12266,,27
N6001,G1061,Undirected,12267,,23
N6001,B1732,Undirected,12268,,18
N6001,B1734,Undirected,12269,,20
N6001,S5032,Undirected,12270,,24
N6001,B1735,Undirected,12271,,31
N6001,V9026,Undirected,12272,,15
N6001,B1790,Undirected,12273,,28
N6001,B1742,Undirected,12274,,21
N6001,G1020,Undirected,12275,,27
N6001,S5015,Undirected,12276,,28
N6001,S5027,Undirected,12277,,28
N6001,G1052,Undirected,12278,,34
N6001,G1057,Undirected,12279,,37
N6001,S5025,Undirected,12280,,22
N6001,S5018,Undirected,12281,,28
N6001,G1027,Undirected,12282,,18
N6001,B1740,Undirected,12283,,17
N6001,S5040,Undirected,12284,,25
N6001,B1739,Undirected,12285,,19
N6001,G1030,Undirected,12286,,25
N6001,S5026,Undirected,12287,,30
N6001,S5011,Undirected,12288,,25
N6001,V9002,Undirected,12289,,21
N6001,V9019,Undirected,12290,,19
N6001,V9014,Undirected,12291,,22
N6001,S5049,Undirected,12292,,21
N6001,S5048,Undirected,12293,,16
N6001,G1063,Undirected,12294,,20
N6001,S5020,Undirected,12295,,19
N6001,G1039,Undirected,12296,,23
N6001,G1051,Undirected,12297,,23
N6001,N6003,Undirected,12298,,36
N6001,V9016,Undirected,12299,,15
N6001,G1021,Undirected,12300,,19
N6001,S5008,Undirected,12301,,25
N6001,B1738,Undirected,12302,,19
N6001,S5023,Undirected,12303,,11
N6001,G1065,Undirected,12304,,22
N6009,B1793,Undirected,12305,,16
N6009,B1795,Undirected,12306,,16
N6009,S5022,Undirected,12307,,9
N6009,B1736,Undirected,12308,,40
N6009,M1205,Undirected,12309,,41
N6009,S5004,Undirected,12310,,18
N6009,G1017,Undirected,12311,,22
N6009,V9022,Undirected,12312,,12
N6009,B1778,Undirected,12313,,22
N6009,S5039,Undirected,12314,,21
N6009,S5042,Undirected,12315,,15
N6009,G1064,Undirected,12316,,20
N6009,B1788,Undirected,12317,,17
N6009,S5038,Undirected,12318,,22
N6009,B1787,Undirected,12319,,23
N6009,V9011,Undirected,12320,,16
N6009,V9012,Undirected,12321,,22
N6009,B1737,Undirected,12322,,19
N6009,S5014,Undirected,12323,,18
N6009,G1066,Undirected,12324,,24
N6009,V9007,Undirected,12325,,20
N6009,G1050,Undirected,12326,,19
N6009,S5047,Undirected,12327,,17
N6009,G1061,Undirected,12328,,17
N6009,B1732,Undirected,12329,,15
N6009,B1734,Undirected,12330,,25
N6009,S5032,Undirected,12331,,23
N6009,B1735,Undirected,12332,,33
N6009,V9026,Undirected,12333,,19
N6009,B1790,Undirected,12334,,25
N6009,B1742,Undirected,12335,,16
N6009,G1020,Undirected,12336,,29
N6009,S5015,Undirected,12337,,31
N6009,S5027,Undirected,12338,,33
N6009,G1052,Undirected,12339,,52
N6009,G1057,Undirected,12340,,37
N6009,S5025,Undirected,12341,,31
N6009,S5018,Undirected,12342,,36
N6009,G1027,Undirected,12343,,14
N6009,B1740,Undirected,12344,,15
N6009,S5040,Undirected,12345,,21
N6009,B1739,Undirected,12346,,14
N6009,G1030,Undirected,12347,,29
N6009,S5026,Undirected,12348,,31
N6009,S5011,Undirected,12349,,21
N6009,V9002,Undirected,12350,,32
N6009,V9019,Undirected,12351,,25
N6009,V9014,Undirected,12352,,14
N6009,S5049,Undirected,12353,,14
N6009,S5008,Undirected,12354,,31
N6009,N6003,Undirected,12355,,34
N6009,G1065,Undirected,12356,,25
N6009,V9016,Undirected,12357,,15
N6009,S5023,Undirected,12358,,14
N6009,S5048,Undirected,12359,,29
N6009,S5020,Undirected,12360,,36
N6009,G1039,Undirected,12361,,34
N6009,G1051,Undirected,12362,,19
N6009,G1063,Undirected,12363,,15
N6009,G1021,Undirected,12364,,20
N6009,B1738,Undirected,12365,,16
B1793,B1795,Undirected,12366,,17
B1793,S5022,Undirected,12367,,18
B1793,B1736,Undirected,12368,,36
B1793,M1205,Undirected,12369,,42
B1793,S5004,Undirected,12370,,19
B1793,G1017,Undirected,12371,,22
B1793,V9022,Undirected,12372,,19
B1793,B1778,Undirected,12373,,25
B1793,S5039,Undirected,12374,,24
B1793,S5042,Undirected,12375,,12
B1793,G1064,Undirected,12376,,28
B1793,B1788,Undirected,12377,,24
B1793,S5038,Undirected,12378,,28
B1793,B1787,Undirected,12379,,27
B1793,V9011,Undirected,12380,,23
B1793,V9012,Undirected,12381,,28
B1793,B1737,Undirected,12382,,18
B1793,S5014,Undirected,12383,,20
B1793,G1066,Undirected,12384,,29
B1793,V9007,Undirected,12385,,23
B1793,G1050,Undirected,12386,,20
B1793,S5047,Undirected,12387,,25
B1793,G1061,Undirected,12388,,21
B1793,B1732,Undirected,12389,,23
B1793,B1734,Undirected,12390,,20
B1793,S5032,Undirected,12391,,25
B1793,B1735,Undirected,12392,,39
B1793,V9026,Undirected,12393,,22
B1793,B1790,Undirected,12394,,32
B1793,B1742,Undirected,12395,,22
B1793,G1020,Undirected,12396,,27
B1793,S5015,Undirected,12397,,23
B1793,S5027,Undirected,12398,,20
B1793,G1052,Undirected,12399,,21
B1793,G1057,Undirected,12400,,21
B1793,S5025,Undirected,12401,,31
B1793,S5018,Undirected,12402,,28
B1793,G1027,Undirected,12403,,16
B1793,B1740,Undirected,12404,,19
B1793,S5040,Undirected,12405,,18
B1793,B1739,Undirected,12406,,28
B1793,S5023,Undirected,12407,,8
B1793,B1738,Undirected,12408,,16
B1793,G1063,Undirected,12409,,28
B1793,G1051,Undirected,12410,,10
B1793,V9016,Undirected,12411,,27
B1793,G1039,Undirected,12412,,25
B1793,G1021,Undirected,12413,,23
B1793,S5008,Undirected,12414,,20
B1793,N6003,Undirected,12415,,17
B1793,G1030,Undirected,12416,,16
B1793,G1065,Undirected,12417,,24
B1793,V9014,Undirected,12418,,14
B1793,V9019,Undirected,12419,,25
B1793,V9002,Undirected,12420,,12
B1793,S5049,Undirected,12421,,16
B1793,S5020,Undirected,12422,,24
B1793,S5026,Undirected,12423,,24
B1793,S5011,Undirected,12424,,27
B1793,S5048,Undirected,12425,,21
B1795,S5022,Undirected,12426,,15
B1795,B1736,Undirected,12427,,31
B1795,M1205,Undirected,12428,,28
B1795,S5004,Undirected,12429,,21
B1795,G1017,Undirected,12430,,23
B1795,V9022,Undirected,12431,,25
B1795,B1778,Undirected,12432,,22
B1795,S5039,Undirected,12433,,28
B1795,S5042,Undirected,12434,,14
B1795,G1064,Undirected,12435,,24
B1795,B1788,Undirected,12436,,21
B1795,S5038,Undirected,12437,,33
B1795,B1787,Undirected,12438,,19
B1795,V9011,Undirected,12439,,24
B1795,V9012,Undirected,12440,,18
B1795,B1737,Undirected,12441,,25
B1795,S5014,Undirected,12442,,21
B1795,G1066,Undirected,12443,,20
B1795,V9007,Undirected,12444,,23
B1795,G1050,Undirected,12445,,22
B1795,S5047,Undirected,12446,,27
B1795,G1061,Undirected,12447,,25
B1795,B1732,Undirected,12448,,21
B1795,B1734,Undirected,12449,,16
B1795,S5032,Undirected,12450,,18
B1795,B1735,Undirected,12451,,32
B1795,V9026,Undirected,12452,,27
B1795,B1790,Undirected,12453,,36
B1795,B1742,Undirected,12454,,24
B1795,N6003,Undirected,12455,,21
B1795,S5008,Undirected,12456,,30
B1795,G1030,Undirected,12457,,21
B1795,V9016,Undirected,12458,,29
B1795,G1065,Undirected,12459,,27
B1795,B1738,Undirected,12460,,20
B1795,S5011,Undirected,12461,,17
B1795,G1021,Undirected,12462,,15
B1795,S5048,Undirected,12463,,24
B1795,S5049,Undirected,12464,,22
B1795,S5020,Undirected,12465,,24
B1795,G1039,Undirected,12466,,18
B1795,V9002,Undirected,12467,,17
B1795,G1063,Undirected,12468,,21
B1795,S5026,Undirected,12469,,21
B1795,V9014,Undirected,12470,,21
B1795,V9019,Undirected,12471,,25
B1795,S5040,Undirected,12472,,31
B1795,G1057,Undirected,12473,,16
B1795,S5018,Undirected,12474,,26
B1795,G1020,Undirected,12475,,19
B1795,B1739,Undirected,12476,,21
B1795,G1052,Undirected,12477,,25
B1795,G1027,Undirected,12478,,16
B1795,S5025,Undirected,12479,,21
B1795,S5015,Undirected,12480,,26
B1795,S5023,Undirected,12481,,4
B1795,B1740,Undirected,12482,,22
B1795,G1051,Undirected,12483,,19
B1795,S5027,Undirected,12484,,21
S5022,B1736,Undirected,12485,,32
S5022,M1205,Undirected,12486,,32
S5022,S5004,Undirected,12487,,21
S5022,G1017,Undirected,12488,,27
S5022,V9022,Undirected,12489,,26
S5022,B1778,Undirected,12490,,25
S5022,S5039,Undirected,12491,,26
S5022,S5042,Undirected,12492,,25
S5022,G1064,Undirected,12493,,30
S5022,B1788,Undirected,12494,,25
S5022,S5038,Undirected,12495,,28
S5022,B1787,Undirected,12496,,29
S5022,V9011,Undirected,12497,,22
S5022,V9012,Undirected,12498,,24
S5022,B1737,Undirected,12499,,25
S5022,S5014,Undirected,12500,,29
S5022,G1066,Undirected,12501,,31
S5022,V9007,Undirected,12502,,23
S5022,G1050,Undirected,12503,,22
S5022,S5047,Undirected,12504,,24
S5022,G1061,Undirected,12505,,35
S5022,B1732,Undirected,12506,,35
S5022,B1734,Undirected,12507,,35
S5022,S5032,Undirected,12508,,22
S5022,B1735,Undirected,12509,,31
S5022,V9026,Undirected,12510,,26
S5022,B1790,Undirected,12511,,22
S5022,B1742,Undirected,12512,,28
S5022,S5023,Undirected,12513,,2
S5022,G1051,Undirected,12514,,30
S5022,B1738,Undirected,12515,,20
S5022,B1739,Undirected,12516,,17
S5022,G1063,Undirected,12517,,21
S5022,S5015,Undirected,12518,,21
S5022,V9016,Undirected,12519,,21
S5022,G1039,Undirected,12520,,26
S5022,G1021,Undirected,12521,,19
S5022,G1020,Undirected,12522,,20
S5022,S5008,Undirected,12523,,9
S5022,N6003,Undirected,12524,,20
S5022,G1052,Undirected,12525,,27
S5022,S5018,Undirected,12526,,15
S5022,G1030,Undirected,12527,,21
S5022,G1065,Undirected,12528,,17
S5022,G1057,Undirected,12529,,26
S5022,V9014,Undirected,12530,,26
S5022,V9019,Undirected,12531,,26
S5022,G1027,Undirected,12532,,21
S5022,S5025,Undirected,12533,,24
S5022,S5027,Undirected,12534,,28
S5022,S5040,Undirected,12535,,28
S5022,S5011,Undirected,12536,,25
S5022,S5049,Undirected,12537,,24
S5022,S5048,Undirected,12538,,19
S5022,S5026,Undirected,12539,,28
S5022,S5020,Undirected,12540,,24
S5022,V9002,Undirected,12541,,17
S5022,B1740,Undirected,12542,,20
B1736,M1205,Undirected,12543,,48
B1736,S5004,Undirected,12544,,21
B1736,G1017,Undirected,12545,,24
B1736,V9022,Undirected,12546,,17
B1736,B1778,Undirected,12547,,20
B1736,S5039,Undirected,12548,,22
B1736,S5042,Undirected,12549,,16
B1736,G1064,Undirected,12550,,19
B1736,B1788,Undirected,12551,,18
B1736,S5038,Undirected,12552,,22
B1736,B1787,Undirected,12553,,20
B1736,V9011,Undirected,12554,,19
B1736,V9012,Undirected,12555,,19
B1736,B1737,Undirected,12556,,20
B1736,S5014,Undirected,12557,,22
B1736,G1066,Undirected,12558,,26
B1736,V9007,Undirected,12559,,21
B1736,G1050,Undirected,12560,,17
B1736,S5047,Undirected,12561,,19
B1736,G1061,Undirected,12562,,21
B1736,B1732,Undirected,12563,,13
B1736,B1734,Undirected,12564,,23
B1736,S5032,Undirected,12565,,27
B1736,B1735,Undirected,12566,,42
B1736,V9026,Undirected,12567,,17
B1736,B1790,Undirected,12568,,26
B1736,B1742,Undirected,12569,,16
B1736,G1020,Undirected,12570,,32
B1736,S5015,Undirected,12571,,31
B1736,S5027,Undirected,12572,,26
B1736,G1052,Undirected,12573,,24
B1736,G1057,Undirected,12574,,16
B1736,S5025,Undirected,12575,,25
B1736,S5018,Undirected,12576,,25
B1736,G1027,Undirected,12577,,14
B1736,B1740,Undirected,12578,,15
B1736,S5040,Undirected,12579,,23
B1736,B1739,Undirected,12580,,15
B1736,G1030,Undirected,12581,,29
B1736,S5026,Undirected,12582,,48
B1736,S5011,Undirected,12583,,22
B1736,V9002,Undirected,12584,,29
B1736,V9019,Undirected,12585,,30
B1736,V9014,Undirected,12586,,42
B1736,S5049,Undirected,12587,,27
B1736,S5023,Undirected,12588,,7
B1736,G1021,Undirected,12589,,19
B1736,B1738,Undirected,12590,,18
B1736,G1065,Undirected,12591,,24
B1736,S5048,Undirected,12592,,15
B1736,N6003,Undirected,12593,,40
B1736,S5008,Undirected,12594,,34
B1736,S5020,Undirected,12595,,27
B1736,G1039,Undirected,12596,,24
B1736,G1063,Undirected,12597,,40
B1736,V9016,Undirected,12598,,15
B1736,G1051,Undirected,12599,,25
M1205,S5004,Undirected,12600,,18
M1205,G1017,Undirected,12601,,34
M1205,V9022,Undirected,12602,,16
M1205,B1778,Undirected,12603,,24
M1205,S5039,Undirected,12604,,20
M1205,S5042,Undirected,12605,,17
M1205,G1064,Undirected,12606,,29
M1205,B1788,Undirected,12607,,21
M1205,S5038,Undirected,12608,,22
M1205,B1787,Undirected,12609,,26
M1205,V9011,Undirected,12610,,21
M1205,V9012,Undirected,12611,,21
M1205,B1737,Undirected,12612,,16
M1205,S5014,Undirected,12613,,28
M1205,G1066,Undirected,12614,,25
M1205,V9007,Undirected,12615,,21
M1205,G1050,Undirected,12616,,19
M1205,S5047,Undirected,12617,,24
M1205,G1061,Undirected,12618,,22
M1205,B1732,Undirected,12619,,15
M1205,B1734,Undirected,12620,,28
M1205,S5032,Undirected,12621,,22
M1205,B1735,Undirected,12622,,38
M1205,V9026,Undirected,12623,,26
M1205,B1790,Undirected,12624,,25
M1205,B1742,Undirected,12625,,20
M1205,G1020,Undirected,12626,,27
M1205,S5015,Undirected,12627,,21
M1205,S5027,Undirected,12628,,25
M1205,G1052,Undirected,12629,,25
M1205,G1057,Undirected,12630,,20
M1205,S5025,Undirected,12631,,24
M1205,S5018,Undirected,12632,,28
M1205,G1027,Undirected,12633,,16
M1205,B1740,Undirected,12634,,12
M1205,S5040,Undirected,12635,,24
M1205,B1739,Undirected,12636,,23
M1205,G1030,Undirected,12637,,24
M1205,S5026,Undirected,12638,,36
M1205,S5011,Undirected,12639,,24
M1205,V9002,Undirected,12640,,23
M1205,V9019,Undirected,12641,,16
M1205,V9014,Undirected,12642,,19
M1205,S5049,Undirected,12643,,10
M1205,S5008,Undirected,12644,,36
M1205,N6003,Undirected,12645,,45
M1205,G1065,Undirected,12646,,35
M1205,V9016,Undirected,12647,,37
M1205,G1063,Undirected,12648,,15
M1205,S5020,Undirected,12649,,20
M1205,G1021,Undirected,12650,,19
M1205,G1051,Undirected,12651,,25
M1205,S5048,Undirected,12652,,18
M1205,G1039,Undirected,12653,,20
M1205,B1738,Undirected,12654,,29
M1205,S5023,Undirected,12655,,8
S5004,G1017,Undirected,12656,,26
S5004,V9022,Undirected,12657,,19
S5004,B1778,Undirected,12658,,18
S5004,S5039,Undirected,12659,,19
S5004,S5042,Undirected,12660,,20
S5004,G1064,Undirected,12661,,24
S5004,B1788,Undirected,12662,,18
S5004,S5038,Undirected,12663,,25
S5004,B1787,Undirected,12664,,24
S5004,V9011,Undirected,12665,,21
S5004,V9012,Undirected,12666,,24
S5004,B1737,Undirected,12667,,22
S5004,S5014,Undirected,12668,,17
S5004,G1066,Undirected,12669,,25
S5004,V9007,Undirected,12670,,29
S5004,G1050,Undirected,12671,,20
S5004,S5047,Undirected,12672,,27
S5004,G1061,Undirected,12673,,22
S5004,B1732,Undirected,12674,,19
S5004,B1734,Undirected,12675,,31
S5004,S5032,Undirected,12676,,23
S5004,B1735,Undirected,12677,,20
S5004,V9026,Undirected,12678,,22
S5004,B1790,Undirected,12679,,28
S5004,B1742,Undirected,12680,,15
S5004,S5023,Undirected,12681,,11
S5004,G1051,Undirected,12682,,20
S5004,G1030,Undirected,12683,,17
S5004,S5026,Undirected,12684,,22
S5004,S5011,Undirected,12685,,15
S5004,V9002,Undirected,12686,,26
S5004,S5040,Undirected,12687,,19
S5004,V9019,Undirected,12688,,18
S5004,V9014,Undirected,12689,,24
S5004,S5049,Undirected,12690,,18
S5004,G1057,Undirected,12691,,15
S5004,S5018,Undirected,12692,,33
S5004,B1740,Undirected,12693,,19
S5004,S5048,Undirected,12694,,20
S5004,G1063,Undirected,12695,,22
S5004,S5027,Undirected,12696,,21
S5004,S5020,Undirected,12697,,23
S5004,G1039,Undirected,12698,,18
S5004,N6003,Undirected,12699,,26
S5004,V9016,Undirected,12700,,24
S5004,S5015,Undirected,12701,,27
S5004,G1021,Undirected,12702,,20
S5004,G1027,Undirected,12703,,27
S5004,S5008,Undirected,12704,,20
S5004,S5025,Undirected,12705,,22
S5004,B1739,Undirected,12706,,22
S5004,G1065,Undirected,12707,,20
S5004,G1052,Undirected,12708,,26
S5004,G1020,Undirected,12709,,16
S5004,B1738,Undirected,12710,,16
G1017,V9022,Undirected,12711,,20
G1017,B1778,Undirected,12712,,21
G1017,S5039,Undirected,12713,,22
G1017,S5042,Undirected,12714,,13
G1017,G1064,Undirected,12715,,19
G1017,B1788,Undirected,12716,,21
G1017,S5038,Undirected,12717,,25
G1017,B1787,Undirected,12718,,26
G1017,V9011,Undirected,12719,,24
G1017,V9012,Undirected,12720,,30
G1017,B1737,Undirected,12721,,22
G1017,S5014,Undirected,12722,,24
G1017,G1066,Undirected,12723,,27
G1017,V9007,Undirected,12724,,18
G1017,G1050,Undirected,12725,,16
G1017,S5047,Undirected,12726,,20
G1017,G1061,Undirected,12727,,24
G1017,B1732,Undirected,12728,,22
G1017,B1734,Undirected,12729,,27
G1017,S5032,Undirected,12730,,29
G1017,B1735,Undirected,12731,,35
G1017,V9026,Undirected,12732,,29
G1017,B1790,Undirected,12733,,22
G1017,B1742,Undirected,12734,,22
G1017,N6003,Undirected,12735,,22
G1017,S5008,Undirected,12736,,32
G1017,G1030,Undirected,12737,,28
G1017,V9016,Undirected,12738,,31
G1017,G1065,Undirected,12739,,24
G1017,B1738,Undirected,12740,,24
G1017,S5011,Undirected,12741,,21
G1017,G1021,Undirected,12742,,25
G1017,S5048,Undirected,12743,,20
G1017,S5049,Undirected,12744,,25
G1017,S5020,Undirected,12745,,33
G1017,G1039,Undirected,12746,,25
G1017,V9002,Undirected,12747,,25
G1017,G1063,Undirected,12748,,22
G1017,S5026,Undirected,12749,,22
G1017,V9014,Undirected,12750,,23
G1017,V9019,Undirected,12751,,24
G1017,S5040,Undirected,12752,,25
G1017,G1057,Undirected,12753,,22
G1017,S5018,Undirected,12754,,25
G1017,G1020,Undirected,12755,,24
G1017,B1739,Undirected,12756,,14
G1017,G1052,Undirected,12757,,30
G1017,G1027,Undirected,12758,,16
G1017,S5025,Undirected,12759,,22
G1017,S5015,Undirected,12760,,33
G1017,B1740,Undirected,12761,,13
G1017,G1051,Undirected,12762,,27
G1017,S5027,Undirected,12763,,22
G1017,S5023,Undirected,12764,,10
V9022,B1778,Undirected,12765,,20
V9022,S5039,Undirected,12766,,25
V9022,S5042,Undirected,12767,,22
V9022,G1064,Undirected,12768,,17
V9022,B1788,Undirected,12769,,22
V9022,S5038,Undirected,12770,,21
V9022,B1787,Undirected,12771,,22
V9022,V9011,Undirected,12772,,30
V9022,V9012,Undirected,12773,,21
V9022,B1737,Undirected,12774,,20
V9022,S5014,Undirected,12775,,24
V9022,G1066,Undirected,12776,,22
V9022,V9007,Undirected,12777,,20
V9022,G1050,Undirected,12778,,21
V9022,S5047,Undirected,12779,,21
V9022,G1061,Undirected,12780,,23
V9022,B1732,Undirected,12781,,18
V9022,B1734,Undirected,12782,,25
V9022,S5032,Undirected,12783,,25
V9022,B1735,Undirected,12784,,27
V9022,V9026,Undirected,12785,,19
V9022,B1790,Undirected,12786,,21
V9022,B1742,Undirected,12787,,19
V9022,G1020,Undirected,12788,,15
V9022,S5015,Undirected,12789,,11
V9022,S5027,Undirected,12790,,20
V9022,G1052,Undirected,12791,,20
V9022,G1057,Undirected,12792,,23
V9022,S5025,Undirected,12793,,23
V9022,S5018,Undirected,12794,,15
V9022,G1027,Undirected,12795,,25
V9022,B1740,Undirected,12796,,24
V9022,S5040,Undirected,12797,,23
V9022,B1739,Undirected,12798,,17
V9022,G1030,Undirected,12799,,14
V9022,S5026,Undirected,12800,,22
V9022,S5011,Undirected,12801,,17
V9022,V9002,Undirected,12802,,23
V9022,V9019,Undirected,12803,,27
V9022,V9014,Undirected,12804,,28
V9022,S5049,Undirected,12805,,20
V9022,S5008,Undirected,12806,,19
V9022,N6003,Undirected,12807,,18
V9022,G1065,Undirected,12808,,19
V9022,V9016,Undirected,12809,,16
V9022,B1738,Undirected,12810,,20
V9022,G1039,Undirected,12811,,21
V9022,G1051,Undirected,12812,,19
V9022,G1021,Undirected,12813,,21
V9022,S5048,Undirected,12814,,20
V9022,G1063,Undirected,12815,,27
V9022,S5020,Undirected,12816,,19
V9022,S5023,Undirected,12817,,9
B1778,S5039,Undirected,12818,,23
B1778,S5042,Undirected,12819,,24
B1778,G1064,Undirected,12820,,22
B1778,B1788,Undirected,12821,,19
B1778,S5038,Undirected,12822,,26
B1778,B1787,Undirected,12823,,23
B1778,V9011,Undirected,12824,,30
B1778,V9012,Undirected,12825,,20
B1778,B1737,Undirected,12826,,17
B1778,S5014,Undirected,12827,,28
B1778,G1066,Undirected,12828,,21
B1778,V9007,Undirected,12829,,25
B1778,G1050,Undirected,12830,,20
B1778,S5047,Undirected,12831,,26
B1778,G1061,Undirected,12832,,24
B1778,B1732,Undirected,12833,,20
B1778,B1734,Undirected,12834,,31
B1778,S5032,Undirected,12835,,20
B1778,B1735,Undirected,12836,,39
B1778,V9026,Undirected,12837,,29
B1778,B1790,Undirected,12838,,26
B1778,B1742,Undirected,12839,,18
B1778,G1020,Undirected,12840,,19
B1778,S5015,Undirected,12841,,17
B1778,S5027,Undirected,12842,,21
B1778,G1052,Undirected,12843,,19
B1778,G1057,Undirected,12844,,27
B1778,S5025,Undirected,12845,,24
